time,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir
2015-01-19 12:00:00+01:00,,1.0,1240.0,2445.0
2015-01-19 13:00:00+01:00,,1.0,1234.0,2253.0
2015-01-19 14:00:00+01:00,,1.0,1205.0,2034.0
2015-01-19 15:00:00+01:00,,1.0,1224.0,2302.0
2015-01-19 16:00:00+01:00,,1.0,1219.0,2366.0
2015-01-19 17:00:00+01:00,,0.0,1246.0,3291.0
2015-01-19 18:00:00+01:00,,0.0,1285.0,4943.0
2015-01-19 19:00:00+01:00,,,,
2015-01-19 20:00:00+01:00,,,,
2015-01-19 21:00:00+01:00,,0.0,1253.0,6275.0
2015-01-19 22:00:00+01:00,,0.0,1225.0,5137.0
2015-01-19 23:00:00+01:00,,16.0,1187.0,3109.0
2015-01-20 00:00:00+01:00,,416.0,1105.0,1896.0
2015-01-20 01:00:00+01:00,,737.0,1002.0,773.0
2015-01-20 02:00:00+01:00,,1093.0,945.0,559.0
2015-01-20 03:00:00+01:00,,1294.0,937.0,665.0
2015-01-20 04:00:00+01:00,,1498.0,936.0,565.0
2015-01-20 05:00:00+01:00,,1192.0,970.0,724.0
2015-01-20 06:00:00+01:00,,543.0,1027.0,1135.0
2015-01-20 07:00:00+01:00,,19.0,1128.0,3163.0
2015-01-20 08:00:00+01:00,,4.0,1210.0,4719.0
2015-01-20 09:00:00+01:00,,0.0,1277.0,6141.0
2015-01-20 10:00:00+01:00,,0.0,1285.0,6763.0
2015-01-20 11:00:00+01:00,,0.0,1290.0,6024.0
2015-01-20 12:00:00+01:00,,1.0,1286.0,5167.0
2015-01-20 13:00:00+01:00,,2.0,1280.0,4702.0
2015-01-20 14:00:00+01:00,,1.0,1259.0,4516.0
2015-01-20 15:00:00+01:00,,1.0,1256.0,3917.0
2015-01-20 16:00:00+01:00,,1.0,1255.0,3768.0
2015-01-20 17:00:00+01:00,,1.0,1270.0,4617.0
2015-01-20 18:00:00+01:00,,1.0,1298.0,5935.0
2015-01-20 19:00:00+01:00,,1.0,1310.0,7064.0
2015-01-20 20:00:00+01:00,,1.0,1300.0,6986.0
2015-01-20 21:00:00+01:00,,1.0,1296.0,6729.0
2015-01-20 22:00:00+01:00,,1.0,1240.0,5436.0
2015-01-20 23:00:00+01:00,,5.0,1179.0,3180.0
2015-01-21 00:00:00+01:00,,484.0,1109.0,1691.0
2015-01-21 01:00:00+01:00,,1015.0,997.0,842.0
2015-01-21 02:00:00+01:00,,1547.0,977.0,648.0
2015-01-21 03:00:00+01:00,,2103.0,974.0,608.0
2015-01-21 04:00:00+01:00,,2456.0,955.0,531.0
2015-01-21 05:00:00+01:00,,2725.0,976.0,593.0
2015-01-21 06:00:00+01:00,,1843.0,973.0,916.0
2015-01-21 07:00:00+01:00,,44.0,1133.0,1774.0
2015-01-21 08:00:00+01:00,,0.0,1246.0,3329.0
2015-01-21 09:00:00+01:00,,0.0,1304.0,4541.0
2015-01-21 10:00:00+01:00,,0.0,1298.0,4576.0
2015-01-21 11:00:00+01:00,,0.0,1304.0,4193.0
2015-01-21 12:00:00+01:00,,3.0,1294.0,3248.0
2015-01-21 13:00:00+01:00,,0.0,1273.0,3088.0
2015-01-21 14:00:00+01:00,,122.0,1255.0,2972.0
2015-01-21 15:00:00+01:00,,498.0,1292.0,2797.0
2015-01-21 16:00:00+01:00,,413.0,1266.0,2409.0
2015-01-21 17:00:00+01:00,,7.0,1248.0,2840.0
2015-01-21 18:00:00+01:00,,0.0,1262.0,3929.0
2015-01-21 19:00:00+01:00,,0.0,1290.0,4097.0
2015-01-21 20:00:00+01:00,,0.0,1227.0,4107.0
2015-01-21 21:00:00+01:00,,55.0,1245.0,4851.0
2015-01-21 22:00:00+01:00,,328.0,1221.0,3985.0
2015-01-21 23:00:00+01:00,,741.0,1130.0,2377.0
2015-01-22 00:00:00+01:00,,1240.0,1027.0,1077.0
2015-01-22 01:00:00+01:00,,2330.0,1000.0,610.0
2015-01-22 02:00:00+01:00,,2792.0,1000.0,515.0
2015-01-22 03:00:00+01:00,,3124.0,988.0,557.0
2015-01-22 04:00:00+01:00,,3256.0,997.0,530.0
2015-01-22 05:00:00+01:00,,3112.0,993.0,594.0
2015-01-22 06:00:00+01:00,,2231.0,993.0,809.0
2015-01-22 07:00:00+01:00,,288.0,1037.0,1225.0
2015-01-22 08:00:00+01:00,,0.0,1103.0,2184.0
2015-01-22 09:00:00+01:00,,0.0,1171.0,2978.0
2015-01-22 10:00:00+01:00,,0.0,1158.0,3069.0
2015-01-22 11:00:00+01:00,,0.0,1235.0,2721.0
2015-01-22 12:00:00+01:00,,0.0,1155.0,2173.0
2015-01-22 13:00:00+01:00,,0.0,1173.0,1853.0
2015-01-22 14:00:00+01:00,,188.0,1143.0,1709.0
2015-01-22 15:00:00+01:00,,322.0,1166.0,1592.0
2015-01-22 16:00:00+01:00,,340.0,1167.0,1481.0
2015-01-22 17:00:00+01:00,,4.0,1188.0,2274.0
2015-01-22 18:00:00+01:00,,43.0,1227.0,3869.0
2015-01-22 19:00:00+01:00,,0.0,1215.0,4407.0
2015-01-22 20:00:00+01:00,,0.0,1242.0,4143.0
2015-01-22 21:00:00+01:00,,0.0,1280.0,4354.0
2015-01-22 22:00:00+01:00,,0.0,1237.0,3093.0
2015-01-22 23:00:00+01:00,,108.0,1133.0,1597.0
2015-01-23 00:00:00+01:00,,616.0,1050.0,986.0
2015-01-23 01:00:00+01:00,,1468.0,1030.0,827.0
2015-01-23 02:00:00+01:00,,2208.0,1006.0,692.0
2015-01-23 03:00:00+01:00,,2688.0,1004.0,674.0
2015-01-23 04:00:00+01:00,,2732.0,1003.0,675.0
2015-01-23 05:00:00+01:00,,2357.0,990.0,690.0
2015-01-23 06:00:00+01:00,,1073.0,1001.0,1022.0
2015-01-23 07:00:00+01:00,,355.0,1056.0,1606.0
2015-01-23 08:00:00+01:00,,8.0,1185.0,2595.0
2015-01-23 09:00:00+01:00,,0.0,1182.0,3608.0
2015-01-23 10:00:00+01:00,,0.0,1175.0,3704.0
2015-01-23 11:00:00+01:00,,247.0,1175.0,3018.0
2015-01-23 12:00:00+01:00,,550.0,1160.0,2369.0
2015-01-23 13:00:00+01:00,,520.0,1168.0,2183.0
2015-01-23 14:00:00+01:00,,574.0,1125.0,1547.0
2015-01-23 15:00:00+01:00,,547.0,1124.0,1271.0
2015-01-23 16:00:00+01:00,,372.0,1119.0,1240.0
2015-01-23 17:00:00+01:00,,105.0,1154.0,2061.0
2015-01-23 18:00:00+01:00,,10.0,1213.0,3276.0
2015-01-23 19:00:00+01:00,,0.0,1209.0,4122.0
2015-01-23 20:00:00+01:00,,0.0,1246.0,3919.0
2015-01-23 21:00:00+01:00,,0.0,1294.0,3688.0
2015-01-23 22:00:00+01:00,,28.0,1190.0,2830.0
2015-01-23 23:00:00+01:00,,194.0,1180.0,1709.0
2015-01-24 00:00:00+01:00,,228.0,1102.0,1647.0
2015-01-24 01:00:00+01:00,,746.0,951.0,972.0
2015-01-24 02:00:00+01:00,,1140.0,943.0,858.0
2015-01-24 03:00:00+01:00,,2209.0,937.0,884.0
2015-01-24 04:00:00+01:00,,2998.0,931.0,650.0
2015-01-24 05:00:00+01:00,,3138.0,925.0,666.0
2015-01-24 06:00:00+01:00,,2427.0,922.0,669.0
2015-01-24 07:00:00+01:00,,1754.0,967.0,933.0
2015-01-24 08:00:00+01:00,,1007.0,1014.0,1045.0
2015-01-24 09:00:00+01:00,,324.0,1068.0,1702.0
2015-01-24 10:00:00+01:00,,54.0,1194.0,2825.0
2015-01-24 11:00:00+01:00,,54.0,1187.0,2481.0
2015-01-24 12:00:00+01:00,,28.0,1191.0,1868.0
2015-01-24 13:00:00+01:00,,5.0,1064.0,1693.0
2015-01-24 14:00:00+01:00,,170.0,1056.0,1506.0
2015-01-24 15:00:00+01:00,,563.0,1039.0,1297.0
2015-01-24 16:00:00+01:00,,646.0,1053.0,1128.0
2015-01-24 17:00:00+01:00,,479.0,1079.0,1579.0
2015-01-24 18:00:00+01:00,,1.0,1201.0,3130.0
2015-01-24 19:00:00+01:00,,0.0,1219.0,5076.0
2015-01-24 20:00:00+01:00,,0.0,1217.0,5018.0
2015-01-24 21:00:00+01:00,,1.0,1200.0,4554.0
2015-01-24 22:00:00+01:00,,49.0,1147.0,3238.0
2015-01-24 23:00:00+01:00,,193.0,1114.0,2739.0
2015-01-25 00:00:00+01:00,,419.0,1078.0,1417.0
2015-01-25 01:00:00+01:00,,1632.0,974.0,951.0
2015-01-25 02:00:00+01:00,,2556.0,917.0,789.0
2015-01-25 03:00:00+01:00,,3082.0,909.0,542.0
2015-01-25 04:00:00+01:00,,3096.0,886.0,537.0
2015-01-25 05:00:00+01:00,,3258.0,891.0,607.0
2015-01-25 06:00:00+01:00,,3291.0,906.0,630.0
2015-01-25 07:00:00+01:00,,3171.0,917.0,598.0
2015-01-25 08:00:00+01:00,,3062.0,926.0,719.0
2015-01-25 09:00:00+01:00,,2475.0,961.0,1160.0
2015-01-25 10:00:00+01:00,,746.0,984.0,1094.0
2015-01-25 11:00:00+01:00,,425.0,987.0,1063.0
2015-01-25 12:00:00+01:00,,252.0,1000.0,1083.0
2015-01-25 13:00:00+01:00,,234.0,1027.0,965.0
2015-01-25 14:00:00+01:00,,539.0,1007.0,885.0
2015-01-25 15:00:00+01:00,,928.0,1048.0,975.0
2015-01-25 16:00:00+01:00,,1109.0,1053.0,960.0
2015-01-25 17:00:00+01:00,,982.0,1105.0,1274.0
2015-01-25 18:00:00+01:00,,284.0,1120.0,2020.0
2015-01-25 19:00:00+01:00,,0.0,1242.0,3477.0
2015-01-25 20:00:00+01:00,,0.0,1239.0,4398.0
2015-01-25 21:00:00+01:00,,0.0,1252.0,4767.0
2015-01-25 22:00:00+01:00,,1.0,1203.0,4887.0
2015-01-25 23:00:00+01:00,,183.0,1140.0,2873.0
2015-01-26 00:00:00+01:00,,991.0,956.0,1365.0
2015-01-26 01:00:00+01:00,,1931.0,882.0,754.0
2015-01-26 02:00:00+01:00,,2693.0,888.0,619.0
2015-01-26 03:00:00+01:00,,2877.0,874.0,573.0
2015-01-26 04:00:00+01:00,,2963.0,860.0,483.0
2015-01-26 05:00:00+01:00,,2695.0,872.0,540.0
2015-01-26 06:00:00+01:00,,1028.0,878.0,852.0
2015-01-26 07:00:00+01:00,,84.0,1017.0,2039.0
2015-01-26 08:00:00+01:00,,0.0,1099.0,3472.0
2015-01-26 09:00:00+01:00,,0.0,1161.0,4399.0
2015-01-26 10:00:00+01:00,,0.0,1220.0,4443.0
2015-01-26 11:00:00+01:00,,0.0,1138.0,4417.0
2015-01-26 12:00:00+01:00,,0.0,1195.0,3908.0
2015-01-26 13:00:00+01:00,,2.0,1206.0,3969.0
2015-01-26 14:00:00+01:00,,0.0,1217.0,2667.0
2015-01-26 15:00:00+01:00,,0.0,1226.0,2522.0
2015-01-26 16:00:00+01:00,,0.0,1215.0,2801.0
2015-01-26 17:00:00+01:00,,0.0,1231.0,3921.0
2015-01-26 18:00:00+01:00,,0.0,1253.0,4980.0
2015-01-26 19:00:00+01:00,,0.0,1290.0,6056.0
2015-01-26 20:00:00+01:00,,0.0,1297.0,6523.0
2015-01-26 21:00:00+01:00,,0.0,1256.0,5713.0
2015-01-26 22:00:00+01:00,,0.0,1221.0,5105.0
2015-01-26 23:00:00+01:00,,1.0,1123.0,2762.0
2015-01-27 00:00:00+01:00,,235.0,1054.0,1095.0
2015-01-27 01:00:00+01:00,,734.0,914.0,680.0
2015-01-27 02:00:00+01:00,,1255.0,891.0,573.0
2015-01-27 03:00:00+01:00,,1738.0,889.0,471.0
2015-01-27 04:00:00+01:00,,2096.0,880.0,496.0
2015-01-27 05:00:00+01:00,,2247.0,887.0,601.0
2015-01-27 06:00:00+01:00,,992.0,886.0,811.0
2015-01-27 07:00:00+01:00,,122.0,1027.0,2236.0
2015-01-27 08:00:00+01:00,,7.0,1195.0,3923.0
2015-01-27 09:00:00+01:00,,55.0,1128.0,4486.0
2015-01-27 10:00:00+01:00,,34.0,1101.0,4712.0
2015-01-27 11:00:00+01:00,,0.0,1097.0,3900.0
2015-01-27 12:00:00+01:00,,0.0,1071.0,3184.0
2015-01-27 13:00:00+01:00,,0.0,1065.0,2673.0
2015-01-27 14:00:00+01:00,,18.0,1049.0,1448.0
2015-01-27 15:00:00+01:00,,343.0,1049.0,1414.0
2015-01-27 16:00:00+01:00,,621.0,1036.0,1611.0
2015-01-27 17:00:00+01:00,,483.0,1031.0,2155.0
2015-01-27 18:00:00+01:00,,54.0,1053.0,3073.0
2015-01-27 19:00:00+01:00,,,,
2015-01-27 20:00:00+01:00,,0.0,1072.0,4695.0
2015-01-27 21:00:00+01:00,,0.0,1059.0,4106.0
2015-01-27 22:00:00+01:00,,0.0,1043.0,2553.0
2015-01-27 23:00:00+01:00,,86.0,945.0,1271.0
2015-01-28 00:00:00+01:00,,667.0,890.0,1125.0
2015-01-28 01:00:00+01:00,,1575.0,874.0,933.0
2015-01-28 02:00:00+01:00,,2164.0,844.0,618.0
2015-01-28 03:00:00+01:00,,2674.0,832.0,531.0
2015-01-28 04:00:00+01:00,,2883.0,838.0,794.0
2015-01-28 05:00:00+01:00,,1758.0,851.0,715.0
2015-01-28 06:00:00+01:00,,823.0,856.0,1114.0
2015-01-28 07:00:00+01:00,,45.0,906.0,2793.0
2015-01-28 08:00:00+01:00,,0.0,977.0,4251.0
2015-01-28 09:00:00+01:00,,0.0,1025.0,4721.0
2015-01-28 10:00:00+01:00,,0.0,1041.0,4474.0
2015-01-28 11:00:00+01:00,,0.0,1053.0,4041.0
2015-01-28 12:00:00+01:00,,33.0,1056.0,3452.0
2015-01-28 13:00:00+01:00,,,,
2015-01-28 14:00:00+01:00,,3.0,1047.0,1775.0
2015-01-28 15:00:00+01:00,,118.0,1040.0,1473.0
2015-01-28 16:00:00+01:00,,136.0,1006.0,1482.0
2015-01-28 17:00:00+01:00,,186.0,997.0,2285.0
2015-01-28 18:00:00+01:00,,50.0,1045.0,3613.0
2015-01-28 19:00:00+01:00,,0.0,1039.0,4633.0
2015-01-28 20:00:00+01:00,,0.0,1031.0,4674.0
2015-01-28 21:00:00+01:00,,1.0,1014.0,4398.0
2015-01-28 22:00:00+01:00,,0.0,997.0,3420.0
2015-01-28 23:00:00+01:00,,58.0,980.0,2207.0
2015-01-29 00:00:00+01:00,,369.0,927.0,1898.0
2015-01-29 01:00:00+01:00,,598.0,906.0,1281.0
2015-01-29 02:00:00+01:00,,1175.0,900.0,867.0
2015-01-29 03:00:00+01:00,,1580.0,902.0,924.0
2015-01-29 04:00:00+01:00,,1909.0,889.0,702.0
2015-01-29 05:00:00+01:00,,2159.0,897.0,718.0
2015-01-29 06:00:00+01:00,,1502.0,937.0,1114.0
2015-01-29 07:00:00+01:00,,500.0,969.0,2521.0
2015-01-29 08:00:00+01:00,,344.0,1024.0,4107.0
2015-01-29 09:00:00+01:00,,290.0,1072.0,4340.0
2015-01-29 10:00:00+01:00,,283.0,1112.0,3982.0
2015-01-29 11:00:00+01:00,,637.0,1118.0,3537.0
2015-01-29 12:00:00+01:00,,775.0,1101.0,2734.0
2015-01-29 13:00:00+01:00,,781.0,1063.0,1703.0
2015-01-29 14:00:00+01:00,,1077.0,1044.0,1188.0
2015-01-29 15:00:00+01:00,,1258.0,1079.0,1455.0
2015-01-29 16:00:00+01:00,,881.0,1059.0,1401.0
2015-01-29 17:00:00+01:00,,544.0,1124.0,1329.0
2015-01-29 18:00:00+01:00,,390.0,1178.0,2382.0
2015-01-29 19:00:00+01:00,,1.0,1193.0,3176.0
2015-01-29 20:00:00+01:00,,1.0,1222.0,3077.0
2015-01-29 21:00:00+01:00,,1.0,1200.0,3018.0
2015-01-29 22:00:00+01:00,,4.0,1191.0,2537.0
2015-01-29 23:00:00+01:00,,671.0,1156.0,1639.0
2015-01-30 00:00:00+01:00,,2231.0,1119.0,1736.0
2015-01-30 01:00:00+01:00,,3149.0,1150.0,1594.0
2015-01-30 02:00:00+01:00,,3448.0,1157.0,1393.0
2015-01-30 03:00:00+01:00,,3573.0,1133.0,1258.0
2015-01-30 04:00:00+01:00,,3542.0,1140.0,1403.0
2015-01-30 05:00:00+01:00,,3437.0,1140.0,1328.0
2015-01-30 06:00:00+01:00,,2849.0,1176.0,1691.0
2015-01-30 07:00:00+01:00,,877.0,1208.0,2149.0
2015-01-30 08:00:00+01:00,,22.0,1287.0,3146.0
2015-01-30 09:00:00+01:00,,467.0,1320.0,3432.0
2015-01-30 10:00:00+01:00,,872.0,1335.0,3674.0
2015-01-30 11:00:00+01:00,,736.0,1323.0,3521.0
2015-01-30 12:00:00+01:00,,145.0,1294.0,3903.0
2015-01-30 13:00:00+01:00,,68.0,1295.0,4258.0
2015-01-30 14:00:00+01:00,,68.0,1311.0,3994.0
2015-01-30 15:00:00+01:00,,68.0,1286.0,4018.0
2015-01-30 16:00:00+01:00,,68.0,1314.0,3958.0
2015-01-30 17:00:00+01:00,,68.0,1317.0,4214.0
2015-01-30 18:00:00+01:00,,68.0,1336.0,5091.0
2015-01-30 19:00:00+01:00,,68.0,1385.0,5920.0
2015-01-30 20:00:00+01:00,,17.0,1393.0,5961.0
2015-01-30 21:00:00+01:00,,19.0,1371.0,6848.0
2015-01-30 22:00:00+01:00,,65.0,1258.0,5738.0
2015-01-30 23:00:00+01:00,,163.0,1226.0,4731.0
2015-01-31 00:00:00+01:00,,493.0,1185.0,4940.0
2015-01-31 01:00:00+01:00,,1456.0,1187.0,4783.0
2015-01-31 02:00:00+01:00,,1634.0,1181.0,3791.0
2015-01-31 03:00:00+01:00,,1733.0,1169.0,2840.0
2015-01-31 04:00:00+01:00,,2283.0,1154.0,3057.0
2015-01-31 05:00:00+01:00,,2599.0,1157.0,2552.0
2015-01-31 06:00:00+01:00,,3215.0,1170.0,2662.0
2015-01-31 07:00:00+01:00,,2032.0,1205.0,3005.0
2015-01-31 08:00:00+01:00,,1003.0,1230.0,2797.0
2015-01-31 09:00:00+01:00,,661.0,1264.0,3563.0
2015-01-31 10:00:00+01:00,,157.0,1303.0,4476.0
2015-01-31 11:00:00+01:00,,136.0,1326.0,3980.0
2015-01-31 12:00:00+01:00,,340.0,1327.0,3110.0
2015-01-31 13:00:00+01:00,,590.0,1311.0,3209.0
2015-01-31 14:00:00+01:00,,834.0,1309.0,3732.0
2015-01-31 15:00:00+01:00,,887.0,1304.0,3600.0
2015-01-31 16:00:00+01:00,,816.0,1261.0,3392.0
2015-01-31 17:00:00+01:00,,915.0,1247.0,3070.0
2015-01-31 18:00:00+01:00,,624.0,1342.0,3985.0
2015-01-31 19:00:00+01:00,,227.0,1400.0,5535.0
2015-01-31 20:00:00+01:00,,228.0,1414.0,5913.0
2015-01-31 21:00:00+01:00,,227.0,1412.0,5582.0
2015-01-31 22:00:00+01:00,,227.0,1391.0,5500.0
2015-01-31 23:00:00+01:00,,429.0,1324.0,4652.0
2015-02-01 00:00:00+01:00,,498.0,1002.0,2408.0
2015-02-01 01:00:00+01:00,,1085.0,949.0,1204.0
2015-02-01 02:00:00+01:00,,1693.0,936.0,743.0
2015-02-01 03:00:00+01:00,,1934.0,930.0,636.0
2015-02-01 04:00:00+01:00,,1947.0,921.0,505.0
2015-02-01 05:00:00+01:00,,1898.0,928.0,545.0
2015-02-01 06:00:00+01:00,,1635.0,936.0,908.0
2015-02-01 07:00:00+01:00,,480.0,980.0,1174.0
2015-02-01 08:00:00+01:00,,0.0,1031.0,3229.0
2015-02-01 09:00:00+01:00,,0.0,1083.0,4574.0
2015-02-01 10:00:00+01:00,,0.0,1179.0,5066.0
2015-02-01 11:00:00+01:00,,0.0,1124.0,5357.0
2015-02-01 12:00:00+01:00,,0.0,1119.0,4416.0
2015-02-01 13:00:00+01:00,,0.0,1171.0,4475.0
2015-02-01 14:00:00+01:00,,0.0,1216.0,4412.0
2015-02-01 15:00:00+01:00,,0.0,1204.0,3403.0
2015-02-01 16:00:00+01:00,,0.0,1193.0,3333.0
2015-02-01 17:00:00+01:00,,0.0,1214.0,4684.0
2015-02-01 18:00:00+01:00,,0.0,1299.0,6187.0
2015-02-01 19:00:00+01:00,,0.0,1313.0,6895.0
2015-02-01 20:00:00+01:00,,1.0,1329.0,7180.0
2015-02-01 21:00:00+01:00,,0.0,1288.0,7833.0
2015-02-01 22:00:00+01:00,,0.0,1244.0,7205.0
2015-02-01 23:00:00+01:00,,0.0,1207.0,5791.0
2015-02-02 00:00:00+01:00,,299.0,1250.0,3927.0
2015-02-02 01:00:00+01:00,,866.0,1260.0,3183.0
2015-02-02 02:00:00+01:00,,1291.0,1256.0,2713.0
2015-02-02 03:00:00+01:00,,1779.0,1246.0,2570.0
2015-02-02 04:00:00+01:00,,2290.0,1242.0,2706.0
2015-02-02 05:00:00+01:00,,2184.0,1245.0,2681.0
2015-02-02 06:00:00+01:00,,1034.0,1243.0,3210.0
2015-02-02 07:00:00+01:00,,225.0,1270.0,4856.0
2015-02-02 08:00:00+01:00,,0.0,1322.0,7022.0
2015-02-02 09:00:00+01:00,,0.0,1360.0,6700.0
2015-02-02 10:00:00+01:00,,0.0,1388.0,6680.0
2015-02-02 11:00:00+01:00,,0.0,1364.0,6426.0
2015-02-02 12:00:00+01:00,,0.0,1402.0,5565.0
2015-02-02 13:00:00+01:00,,0.0,1478.0,5069.0
2015-02-02 14:00:00+01:00,,0.0,1477.0,4282.0
2015-02-02 15:00:00+01:00,,0.0,1468.0,3561.0
2015-02-02 16:00:00+01:00,,0.0,1460.0,3856.0
2015-02-02 17:00:00+01:00,,0.0,1465.0,4538.0
2015-02-02 18:00:00+01:00,,0.0,1492.0,5549.0
2015-02-02 19:00:00+01:00,,0.0,1501.0,6612.0
2015-02-02 20:00:00+01:00,,0.0,1508.0,5743.0
2015-02-02 21:00:00+01:00,,0.0,1525.0,5103.0
2015-02-02 22:00:00+01:00,,6.0,1495.0,4449.0
2015-02-02 23:00:00+01:00,,335.0,1456.0,3183.0
2015-02-03 00:00:00+01:00,,1572.0,1430.0,3348.0
2015-02-03 01:00:00+01:00,,1959.0,1410.0,2904.0
2015-02-03 02:00:00+01:00,,2062.0,1396.0,2968.0
2015-02-03 03:00:00+01:00,,2258.0,1396.0,3018.0
2015-02-03 04:00:00+01:00,,2211.0,1393.0,3067.0
2015-02-03 05:00:00+01:00,,1683.0,1391.0,3154.0
2015-02-03 06:00:00+01:00,,866.0,1432.0,3539.0
2015-02-03 07:00:00+01:00,,20.0,1445.0,4450.0
2015-02-03 08:00:00+01:00,,0.0,1503.0,5515.0
2015-02-03 09:00:00+01:00,,2.0,1553.0,6692.0
2015-02-03 10:00:00+01:00,,0.0,1560.0,6921.0
2015-02-03 11:00:00+01:00,,0.0,1582.0,6511.0
2015-02-03 12:00:00+01:00,,0.0,1611.0,6476.0
2015-02-03 13:00:00+01:00,,0.0,1607.0,6153.0
2015-02-03 14:00:00+01:00,,0.0,1625.0,5438.0
2015-02-03 15:00:00+01:00,,0.0,1626.0,5070.0
2015-02-03 16:00:00+01:00,,2.0,1604.0,5226.0
2015-02-03 17:00:00+01:00,,141.0,1631.0,6076.0
2015-02-03 18:00:00+01:00,,6.0,1643.0,6188.0
2015-02-03 19:00:00+01:00,,0.0,1686.0,8165.0
2015-02-03 20:00:00+01:00,,0.0,1689.0,8837.0
2015-02-03 21:00:00+01:00,,0.0,1678.0,8320.0
2015-02-03 22:00:00+01:00,,0.0,1645.0,7365.0
2015-02-03 23:00:00+01:00,,9.0,1612.0,6263.0
2015-02-04 00:00:00+01:00,,523.0,1462.0,1765.0
2015-02-04 01:00:00+01:00,,1415.0,1470.0,1549.0
2015-02-04 02:00:00+01:00,,1909.0,1338.0,1409.0
2015-02-04 03:00:00+01:00,,2278.0,1343.0,1292.0
2015-02-04 04:00:00+01:00,,2472.0,1339.0,1248.0
2015-02-04 05:00:00+01:00,,2466.0,1341.0,1353.0
2015-02-04 06:00:00+01:00,,1552.0,1337.0,1468.0
2015-02-04 07:00:00+01:00,,708.0,1379.0,1582.0
2015-02-04 08:00:00+01:00,,213.0,1375.0,1366.0
2015-02-04 09:00:00+01:00,,67.0,1401.0,2529.0
2015-02-04 10:00:00+01:00,,43.0,1539.0,3583.0
2015-02-04 11:00:00+01:00,,0.0,1544.0,3463.0
2015-02-04 12:00:00+01:00,,0.0,1545.0,3483.0
2015-02-04 13:00:00+01:00,,0.0,1542.0,3534.0
2015-02-04 14:00:00+01:00,,0.0,1531.0,2573.0
2015-02-04 15:00:00+01:00,,0.0,1531.0,2361.0
2015-02-04 16:00:00+01:00,,0.0,1538.0,2316.0
2015-02-04 17:00:00+01:00,,0.0,1540.0,2244.0
2015-02-04 18:00:00+01:00,,0.0,1537.0,2983.0
2015-02-04 19:00:00+01:00,,0.0,1491.0,4503.0
2015-02-04 20:00:00+01:00,,0.0,1506.0,5756.0
2015-02-04 21:00:00+01:00,,0.0,1592.0,6097.0
2015-02-04 22:00:00+01:00,,0.0,1492.0,4932.0
2015-02-04 23:00:00+01:00,,30.0,1505.0,3307.0
2015-02-05 00:00:00+01:00,,361.0,1258.0,1972.0
2015-02-05 01:00:00+01:00,,746.0,1218.0,1763.0
2015-02-05 02:00:00+01:00,,1102.0,1165.0,1853.0
2015-02-05 03:00:00+01:00,,1618.0,1149.0,1851.0
2015-02-05 04:00:00+01:00,,1705.0,1139.0,1961.0
2015-02-05 05:00:00+01:00,,1658.0,1134.0,1869.0
2015-02-05 06:00:00+01:00,,1656.0,1130.0,2050.0
2015-02-05 07:00:00+01:00,,1645.0,1130.0,2047.0
2015-02-05 08:00:00+01:00,,1242.0,1143.0,1957.0
2015-02-05 09:00:00+01:00,,316.0,1189.0,1928.0
2015-02-05 10:00:00+01:00,,296.0,1225.0,1513.0
2015-02-05 11:00:00+01:00,,754.0,1240.0,1973.0
2015-02-05 12:00:00+01:00,,751.0,1238.0,1937.0
2015-02-05 13:00:00+01:00,,638.0,1234.0,1664.0
2015-02-05 14:00:00+01:00,,680.0,1203.0,1970.0
2015-02-05 15:00:00+01:00,,827.0,1186.0,2020.0
2015-02-05 16:00:00+01:00,,1114.0,1181.0,2330.0
2015-02-05 17:00:00+01:00,,1193.0,1173.0,2687.0
2015-02-05 18:00:00+01:00,,1191.0,1172.0,3005.0
2015-02-05 19:00:00+01:00,,728.0,1216.0,3179.0
2015-02-05 20:00:00+01:00,,269.0,1245.0,2924.0
2015-02-05 21:00:00+01:00,,0.0,1275.0,3269.0
2015-02-05 22:00:00+01:00,,0.0,1269.0,2877.0
2015-02-05 23:00:00+01:00,,176.0,1266.0,2526.0
2015-02-06 00:00:00+01:00,,181.0,771.0,2208.0
2015-02-06 01:00:00+01:00,,193.0,758.0,1523.0
2015-02-06 02:00:00+01:00,,193.0,740.0,1317.0
2015-02-06 03:00:00+01:00,,193.0,743.0,1105.0
2015-02-06 04:00:00+01:00,,193.0,743.0,1016.0
2015-02-06 05:00:00+01:00,,193.0,754.0,1225.0
2015-02-06 06:00:00+01:00,,108.0,766.0,2114.0
2015-02-06 07:00:00+01:00,,0.0,819.0,3009.0
2015-02-06 08:00:00+01:00,,0.0,863.0,4040.0
2015-02-06 09:00:00+01:00,,0.0,935.0,4516.0
2015-02-06 10:00:00+01:00,,0.0,926.0,4771.0
2015-02-06 11:00:00+01:00,,0.0,894.0,4968.0
2015-02-06 12:00:00+01:00,,0.0,936.0,5072.0
2015-02-06 13:00:00+01:00,,0.0,878.0,4611.0
2015-02-06 14:00:00+01:00,,0.0,882.0,4343.0
2015-02-06 15:00:00+01:00,,0.0,882.0,4052.0
2015-02-06 16:00:00+01:00,,0.0,872.0,3972.0
2015-02-06 17:00:00+01:00,,0.0,870.0,3838.0
